Hour,Month,WindSpeed,WindDir,Rain,Power
0,10,0.4,SSW,0,0.1
13,2,2.2,SE,0,36.9
9,9,7.2,NNE,0,39.4
23,12,1.8,W,0,4.7
5,10,3.6,SW,0,39.4
23,5,0.9,NNE,0,0.5
23,11,3.6,WSW,0,27.8
0,8,2.2,NE,0,0.1
4,12,2.2,NE,0,11.4
20,1,3.6,SSW,0,16.1
1,8,1.3,NE,0,0.8
5,9,0.9,NE,0,-0.1
1,2,2.2,SE,0,18.6
7,7,0,WSW,0,1
8,4,5.4,NNE,0,0
14,5,4.5,NE,0,1.5
4,9,3.6,WSW,0,16.8
13,6,9.8,NNE,0,39
9,5,7.2,WSW,0,48.7
2,9,0.9,NE,0,-0.1
16,8,3.6,SSW,0,18.5
18,3,4,WSW,0,13.3
20,11,1.8,SW,0,5.7
15,2,3.1,SSW,0,2.8
10,8,3.1,WSW,0,5.8
11,9,2.2,WSW,0,0.7
0,6,0,---,0,0.1
6,6,1.3,ENE,0,3.3
6,4,3.6,NE,0,27.7
21,5,0.9,NE,0,44.7
8,9,4.5,NE,0,42.9
11,9,13.4,NNW,0,42.2
6,8,7.6,W,0,49.3
3,3,1.8,ESE,0,15.5
14,5,1.3,N,0,0
3,3,0,NE,0,47.4
8,7,4.9,N,0,21.6
18,9,0.9,ESE,0,6.6
1,5,2.2,SSW,0,19.2
10,9,0.9,ESE,0,0.1
16,7,3.6,WSW,0,5.2
13,12,8.9,NNW,0,43.5
19,3,5.4,WSW,0,36.3
5,6,1.3,ENE,0,2.4
5,8,3.1,ESE,0,52.7
6,11,1.3,NE,0,19.7
17,8,0.9,E,0,20.1
23,11,0,---,0,8.8
7,11,1.3,SSW,0,10.1
4,2,0.4,N,0,5.4
21,12,0.4,SSW,0,8.4
21,6,0,S,0,10.7
13,7,2.7,W,0,10.4
23,4,0,WNW,0,6.3
22,9,5.4,NNE,0,52.5
5,3,0.4,W,0,5.1
14,10,4.5,SSW,0,21.6
16,5,0.9,WSW,0,0.1
17,7,1.8,N,0,10.8
22,8,3.6,NE,0,28.7
5,12,5.4,WSW,0.2,37.9
8,11,1.8,E,0,0.4
8,11,2.2,SSW,0,11.8
16,8,0.9,SSE,0,0.8
7,9,0.4,NE,0,2.4
0,11,0.9,WSW,0,0
9,6,2.2,ENE,0,15.9
2,10,1.3,NE,0,35.5
9,7,0.9,SW,0,1
5,10,0.9,NNE,0,43.1
4,7,4,WNW,0,48.4
2,7,1.8,N,0,37
14,8,4.9,WSW,0,13
23,2,0.4,SW,0,23.2
5,8,3.1,WSW,0,5.3
4,6,1.8,ENE,0,16.2
5,12,0,SW,0,7.9
7,2,0.9,SW,0,-0.1
8,4,0,---,0,0
12,5,2.2,N,0,21.4
15,11,1.3,SSE,0,10.6
2,7,0,WNW,0,0
0,7,0.4,WSW,0,4.3
3,7,7.6,WSW,0,38.1
18,11,4.9,NNW,0,26.4
4,2,7.2,WSW,0,43
22,9,1.8,NE,0,15.3
9,5,0.9,SW,0,0.2
8,2,0.4,SSW,0,0.2
5,3,2.7,ENE,0,40.9
22,11,1.3,S,0,9.4
13,2,1.8,E,0,22.3
8,7,0.4,NE,0,1.3
7,11,0.9,SSW,0,12.8
23,12,0.4,SW,0,2.3
12,11,4.9,WNW,0,43.6
6,8,2.7,NE,0,29.7
4,2,1.8,NNE,0,2.7
20,7,2.2,NNE,0,15.8
10,6,2.2,ENE,0,16.3
0,2,0.9,N,0,4.9
0,3,0,S,0,11.3
20,11,2.7,SSW,0,23.9
11,9,3.1,WSW,0,7.5
16,9,4,SW,0,41.9
5,7,13,W,0,22.9
21,7,6.3,W,0,36.1
15,9,4.9,WSW,0,26.7
17,12,0.9,WNW,0,2
18,8,3.1,WSW,0,1
11,9,6.3,NNE,0,11.8
17,7,3.1,WSW,0,0.1
18,4,4.9,NE,0,0
23,4,0,SSW,0,0
8,6,4.9,NE,0,48.6
1,8,11.2,W,0.8,25.4
6,3,2.2,NNE,0,5.7
1,5,1.8,SSW,0,17.2
9,12,8,NE,0,30.1
16,1,1.8,ESE,0,12.7
11,5,2.2,SSW,0,3.1
6,1,0.4,ESE,0,0.8
22,11,1.3,NE,0,15.1
17,4,4,NE,0,0
18,12,1.3,ENE,0,1.6
9,11,2.2,ENE,0,17.8
1,4,0.4,SSW,0,0.1
5,9,0,NE,0,2.5
23,2,0,SSW,0,1.7
6,6,3.1,NE,0,48.2
16,12,4,W,0,38.4
20,9,0.9,NE,0,1.1
7,2,2.7,NE,0,0.1
1,5,0.4,WNW,0,23.7
16,5,5.4,WNW,0,45.1
19,4,0.4,E,0,13.1
12,7,1.8,NW,0,50.6
18,10,2.7,SW,0,3.4
3,8,0,SSW,0,0.1
13,9,3.6,SSW,0,1.1
4,2,0.9,NNE,0,0.8
3,7,3.1,NNE,0,22.3
9,9,1.3,E,0,24.4
12,1,4,NNW,0,0
10,2,2.7,NE,0,0
23,8,7.6,W,0,44.1
12,4,3.1,NE,0,0.2
7,9,2.2,NE,0,1.6
19,1,1.3,ESE,0,13.1
17,7,0.9,ESE,0,9.5
5,3,2.7,NNE,0,7.9
23,1,3.6,SE,0,33.1
7,9,1.3,NNW,0,0.2
12,11,2.7,NW,0,29
6,3,3.6,NW,0,15.9
12,12,2.7,NE,0,2.2
1,1,1.3,WNW,0,11.3
15,5,2.7,N,0,0
17,8,2.2,W,0,0
7,4,1.8,NNW,0,48.7
16,11,4.5,SSW,0,16.1
6,6,0.4,SE,0,0.1
14,4,2.2,WSW,0,0
1,7,2.2,NE,0,25.6
7,2,0.9,NNE,0,15.2
10,3,7.6,NNE,0,35.7
1,11,0.9,SW,0,15.5
11,8,0.4,NE,0,0.1
14,12,4.5,WSW,0,8
12,10,4,S,0,24.1
17,7,6.7,NNE,0,45.3
8,11,5.4,WNW,0,46.8
4,8,3.1,WSW,0,0
12,5,3.1,NE,0,0
15,8,4,WSW,0,5.6
2,9,1.8,ESE,0,21.1
0,6,5.4,NE,0,37.8
3,5,9.8,W,0,51
19,10,8,WSW,0,48.6
19,7,3.6,N,0,39
23,6,6.3,NE,0,37.7
17,1,5.4,WSW,0,14.2
8,11,3.1,SSW,0,4.1
10,2,4.5,SW,0,29.7
17,3,1.3,SW,0,0
4,12,1.3,NE,0,0.3
1,5,0.9,NE,0,0
21,8,3.1,WSW,0,6.5
22,8,0,NW,0,0
12,12,1.3,WNW,0,0
2,6,1.3,SSW,0,21.9
22,2,0.4,SW,0,0.3
19,1,4.5,SSW,0,31
5,7,10.7,WNW,0,38
4,4,0.9,S,0,17
3,11,0,SSW,0,0
0,1,0,SSW,0,20.5
19,4,1.8,SSW,0,21.2
20,6,0.4,WNW,0,0
6,6,0.9,SSE,0,6.8
23,8,3.1,ENE,0,19.3
9,9,2.2,NNE,0,0.8
20,10,0.4,SW,0,0
7,6,0.9,NE,0,0
22,7,0.9,ENE,0,50.3
1,8,3.1,WSW,0,34.7
21,5,0,---,0,6.9
22,10,4,SW,0,46.8
4,10,1.8,NE,0,5.1
15,2,1.8,S,0,2.6
18,11,2.2,SSW,0,1.4
13,3,4.5,NE,0,4.3
16,1,4,WSW,0,13.2
6,10,3.6,NE,0,5.4
4,2,0.4,SSW,0,23.6
8,8,0.9,SSW,0,18.5
19,11,1.8,NE,0,26.7
12,7,9.4,NNW,0,44.2
17,4,3.1,SW,0,19
20,2,3.1,SSW,0,18.7
22,7,1.3,NE,0,0.1
4,5,6.7,NE,0,42.8
9,12,1.8,SSE,0,9.8
5,6,0.4,S,0,12.5
7,11,0.9,ESE,0,8.2
3,10,1.8,NE,0,41.3
15,10,15.2,NE,0,42.3
4,12,0.9,NE,0,0
10,8,9.8,W,0,30.5
7,9,3.1,NNE,0,14.4
5,12,0.4,SW,0,3.6
9,5,3.6,NE,0,16.4
20,8,0,---,0,0
21,8,3.1,WSW,0,5.5
21,7,7.2,WSW,1,52.5
8,6,4.9,NE,0,39
15,7,1.8,S,0,0.7
12,7,11.2,NW,0,42.1
1,8,0,S,0,8.3
16,8,3.1,WSW,0,22.7
7,4,7.6,NE,0,42.3
18,7,6.3,W,0,42.9
3,10,0.4,NNE,0,3
8,2,2.7,NNE,0,12.7
1,4,1.3,N,0,7.8
14,1,6.3,WSW,0,18.6
10,9,2.2,NW,0,0.4
11,6,3.6,SSW,0,10.8
10,5,2.7,ENE,0,39.9
8,8,1.8,NE,0,18.9
22,8,4,WNW,0,44.2
7,11,2.2,N,0,49.9
13,7,11.2,W,0,35.8
15,5,5.8,WSW,0,20.6
15,3,4,WSW,0,23.3
3,8,8.5,WSW,0,38.7
20,12,4,SSW,0,37.9
13,9,6.7,W,0,40.6
1,5,5.8,W,0,52.6
11,7,7.6,NE,0,11.9
6,2,1.3,NE,0,6.2
0,12,4,NNE,0,22.9
3,8,0.4,NE,0,0.1
21,11,1.3,SSW,0,23.7
19,9,0,SW,0,7.1
10,7,0.4,NE,0,0.1
3,3,2.2,ESE,0,14.5
1,8,1.8,SW,0,42.5
12,10,1.8,NW,0,0
15,10,11.2,NNW,0,39.2
13,11,5.8,NNW,0,16.5
19,11,3.6,SSW,0,14.7
18,11,4.5,WSW,0,11.1
7,1,0.4,S,0,0.2
10,7,9.8,N,0,41
0,11,0,WSW,0,0
18,7,7.6,WSW,0,45.3
10,6,0.9,ESE,0,13
12,4,9.8,NE,0,32.2
1,10,2.7,NNE,0,15.1
10,10,1.8,SE,0,16.4
3,9,0,WNW,0,0.6
5,5,1.3,NE,0,2.8
1,10,0.9,E,0,19
0,7,4.9,WNW,0,47.7
20,10,4.5,SW,0,44.6
18,7,6.3,NE,0,40.9
17,7,9.4,NW,0,50.7
8,6,0.4,SSE,0,0.2
4,8,2.2,NE,0,34.4
9,10,0.9,E,0,0.2
5,6,3.6,NE,0,29.9
22,9,1.3,NE,0,0.2
9,8,5.4,NE,0,38.2
22,8,3.1,WSW,0,22.3
9,6,0.4,ESE,0,10.7
4,9,0,NNW,0,8.9
4,2,2.7,ESE,0,51.2
20,1,3.6,WSW,0,26.7
21,9,0.4,SSW,0,19
10,7,1.8,NW,0,38.4
20,5,2.2,NE,0,33.3
11,7,10.7,N,0,40.1
14,10,4,W,0,13.1
19,1,5.8,SSW,0,48.9
18,11,1.3,WSW,0,-0.1
22,7,1.8,NW,0,30.4
8,3,0,NNE,0,0
3,11,2.7,N,0,4.9
12,8,4.5,WSW,0,16.4
19,6,1.3,W,0,7.4
14,9,7.6,NNW,0,47.1
14,6,0.9,E,0,3.5
19,4,0.9,ESE,0,10.2
2,5,5.4,WSW,0,34.9
1,9,0.9,E,0,13.3
16,10,1.8,E,0,17
20,7,1.8,N,0,18.2
9,6,0.4,ESE,0,9.2
13,5,0.9,N,0,0
18,3,4.5,SW,0,27.9
23,8,12.5,NNE,0,37.7
6,8,2.2,NNW,0,13.9
20,3,0.4,SSW,0,9.9
15,10,8.9,WSW,0,45.2
13,11,2.7,S,0,0.2
14,9,7.2,W,0,47.1
19,9,1.3,NE,0,2.4
15,2,2.2,SSE,0,32.4
5,8,3.1,WSW,0,0
12,2,0.9,ESE,0,1
0,8,7.6,WSW,0,48.5
17,9,4,NE,0,35.8
3,7,0,WSW,0,8.7
10,7,1.8,N,0,7.1
18,3,1.8,ESE,0,24.3
8,2,1.3,S,0,17.5
14,5,7.2,NNE,0,44.2
18,4,2.2,SW,0,4.5
1,7,1.3,NE,0,0.5
5,4,2.2,NE,0,36.4
3,7,1.8,NW,0,26.3
8,3,1.3,NE,0,0.2
2,3,1.3,SE,0,0.5
19,4,4,NNE,0,7.8
17,11,4.5,SSW,0,21.3
20,8,1.3,ENE,0,20.7
12,3,0.4,W,0,8.1
23,7,8.5,WSW,0,52.6
18,12,5.4,WSW,0,4.6
23,8,2.2,NNW,0,11.5
6,5,0,---,0,9
9,9,3.1,NE,0,-0.1
20,4,4,SSW,0,19.2
21,4,1.3,SW,0,10.1
2,5,0.4,SW,0,10.5
11,10,4.5,NW,0,6.4
18,2,3.6,SW,0,5.9
9,4,0,SSW,0,2.9
8,1,0.9,N,0,9.9
15,8,5.8,N,0,25.6
15,1,4.5,NNE,0,38.9
4,10,2.7,NNE,0,15
5,7,4.9,WSW,0,40.9
7,7,12.5,W,0,37.1
9,11,7.2,NE,0,29.7
10,11,3.6,S,0,12.4
22,3,0,SSW,0,4.3
13,1,1.3,SSE,0,3
5,9,1.8,E,0,25.5
20,4,0.9,S,0,32
21,12,7.2,SW,0,36.9
2,1,0.9,NNE,0,8
18,6,2.2,WNW,0,15.5
3,3,0,---,0,8.9
14,8,4,NE,0,9.9
6,4,4,NE,0,0
17,2,4.5,SSW,0,35.2
23,1,1.3,SSW,0,0
23,6,1.8,NE,0,10.8
17,5,4,SW,0,24
8,2,0.9,NW,0,-0.1
21,8,4.5,NE,0,40.8
21,3,1.3,E,0,40.5
7,10,3.6,NE,0,32.3
21,7,0,WNW,0,11.7
23,4,4.5,WSW,0,36.2
6,11,2.7,NW,0,37.7
2,7,4.9,NE,0,43.2
15,2,2.2,S,0,5.8
9,11,1.8,NE,0,0
1,11,0.9,S,0,1
5,8,2.7,NE,0,31.7
18,3,0.4,SSW,0,8.5
21,4,1.3,WSW,0,9.3
10,8,4,WNW,0,14.2
15,8,13,NNE,0,52.7
20,2,2.7,WNW,0,5.4
12,1,1.8,NNE,0,1.4
8,2,3.6,NE,0,0.8
18,11,4,SW,0,27.9
7,7,6.3,WNW,0,40.8
7,12,0.4,NE,0,11.8
22,10,4.5,NE,0,26.3
1,7,3.1,WSW,0,18.7
23,1,0.9,SSW,0,1.6
19,6,1.3,NE,0,10.2
11,12,2.7,NNE,0,0
10,11,3.1,NE,0,0.1
21,3,0.9,SW,0,0
7,5,0.4,SW,0,0.2
11,7,2.2,NW,0,6.2
14,1,3.6,NW,0,1.4
3,12,0,SW,0,4.5
16,1,2.2,S,0,17
13,10,3.6,S,0,23.5
23,11,0.9,ENE,0,1.7
4,7,4.9,NE,0,31.8
8,5,1.8,SSW,0,1.2
20,9,0.4,NE,0,2.2
0,11,1.8,NE,0,0
18,7,1.8,NW,0,0.1
22,12,1.3,S,0,1.8
14,10,8.5,NW,0,43.3
10,1,1.3,ESE,0,11.8
6,7,0,S,0,3.5
10,8,7.2,WNW,0,50.6
19,8,0,SSW,0,1.3
9,5,2.7,ENE,0,29.8
18,12,4,WSW,0,7.8
6,3,2.7,NE,0,45.1
9,6,0,NE,0,8.3
15,7,3.1,WNW,0,34.6
19,11,1.8,NE,0,35.7
1,8,1.8,NNE,0,19.5
5,3,0,NNE,0,45.6
14,10,1.8,SSW,0,0.4
22,7,3.1,NE,0,37.7
15,7,10.7,NNW,0,34.7
7,12,3.1,SW,0,5.2
7,3,0.4,W,0,1.2
11,7,4,WSW,0,34.4
20,6,2.7,SSW,0,43.6
12,3,3.1,SW,0,15.1
10,11,1.3,ESE,0,0.7
15,8,1.8,SW,0,0.1
15,8,10.7,WSW,0,44.9
14,8,4,WSW,0,1.4
13,1,1.8,NNE,0,0.1
6,2,1.8,NE,0,2.2
17,10,2.7,NE,0,4.2
19,8,0.9,SSE,0,5.2
2,11,1.8,NE,0,30.2
10,3,3.1,NE,0,5.8
1,7,4,WNW,0,6.6
19,2,7.6,W,0,0
21,11,4.5,WSW,0.2,17
20,4,2.2,NE,0,8.6
19,10,2.2,S,0,15.4
11,1,3.1,E,0,30.2
16,5,8.9,N,0,47.4
8,1,4.5,NE,0,28.9
11,8,1.3,SSE,0,19.1
15,11,6.3,NNE,0,4
7,5,4,NE,0,42.9
10,8,3.1,NE,0,8.8
20,7,4,N,0,9.9
1,3,1.3,SSE,0,0.5
12,9,6.7,WSW,0,42.6
5,11,0.4,NE,0,0.8
4,12,0.9,WNW,0,10.2
12,11,7.6,WSW,0,12.9
14,1,6.7,WSW,0,46.6
4,7,0,ESE,0,0.6
10,10,2.2,S,0,1.5
18,10,5.4,WNW,0,47.4
19,8,3.6,NNE,0.4,31.8
18,11,4,NW,0,16.7
18,2,3.1,SSW,0,1.9
22,2,0.4,SSW,0,8.4
14,8,8.9,WSW,0,45.3
0,6,0.9,NNW,0,0
10,1,0.9,NE,0,0.2
10,4,4.9,NNE,0,34
21,10,3.1,S,0,31.8
22,3,4.5,W,0,0
1,1,0.9,SSW,0,24.7
11,6,3.6,NNE,0,11.8
15,4,4.9,NE,0,2.5
19,10,4,SSW,0,17.5
9,1,1.8,ESE,0,10
20,8,0,---,0,0.1
10,2,7.2,NNE,0,6.7
15,12,8,WSW,0,45.3
19,7,1.3,NW,0,4
12,3,2.7,NE,0,6.1
9,11,2.7,WSW,0,0
20,1,0.9,WNW,0,0
21,11,11.6,W,0,46.5
11,10,4.5,SSW,0,21
19,1,4.9,SSW,0,44.9
16,11,2.2,SW,0,0
2,11,2.7,NNW,0,2.4
12,1,5.4,SSW,0,15.5
10,3,4,WSW,0,4.9
18,9,0.9,NE,0,3.8
8,3,0.4,WSW,0,0
8,9,5.8,W,0,4.8
7,4,0,---,0,0.5
11,5,1.8,NE,0,0
18,2,1.8,ESE,0,17.5
20,5,4.9,NE,0,38.2
10,8,4.5,WNW,0,22.5
1,3,4,NE,0,31.8
23,8,9.4,NNE,0,39
13,1,1.8,SSE,0,9.3
8,8,1.3,ESE,0,12.2
4,9,0,---,0,9
22,1,2.7,SSW,0,26
0,10,0.9,E,0,46.9
5,8,8.5,NW,0,39
0,10,2.2,SSW,0,20.3
23,12,1.8,SSW,0,0.6
9,2,0.4,W,0,5.9
10,10,1.8,SSW,0,0.1
23,1,3.6,SW,0,4.5
8,2,1.3,E,0,9.3
0,3,4.9,NE,0,36.1
0,12,0.4,ENE,0,0.1
22,4,1.3,N,0,9.9
5,3,3.6,WSW,0,31.1
12,9,4,WSW,0,9.2
20,7,8.5,W,0,41.9
0,8,0.4,SSE,0,0
22,2,0,SSW,0,0.1
20,6,2.2,SW,0,35.2
1,12,0.9,N,0,36.6
4,3,0.4,ENE,0,4.4
6,1,0.4,SE,0,0.9
18,12,5.8,SW,0,43.9
1,4,0.9,SSW,0,0
20,3,0,NE,0,0
3,8,0,SSW,0,0.1
4,3,0,ESE,0,0.9
6,8,2.7,NE,0,33.1
17,12,3.6,WSW,0,25.1
4,5,0.9,NW,0,3.4
18,12,4.9,NE,0,3.9
6,7,2.2,NE,0,6.5
10,10,5.4,N,0,29.1
14,8,9.8,NW,0,50.6
7,8,3.1,WSW,0,4.5
0,8,4.5,W,0,42.7
7,5,4.5,NNE,0,33.9
18,1,0.9,NE,0,0.7
21,4,3.6,ENE,0,20.4
22,9,0,NE,0,0
5,11,3.6,N,0,41.2
6,3,0.9,NE,0,0.1
6,12,0.9,NE,0,13.4
7,7,0.4,SE,0,1
14,8,0.9,NE,0,0.1
22,2,0.9,SSE,0,12
9,3,6.7,NE,0,31
4,10,1.8,NE,0,5.1
12,11,7.6,NNW,0,50
21,12,1.3,S,0,15
10,5,5.8,NE,0,17.3
14,7,10.7,NE,0,38
4,12,1.8,SW,0,8.2
6,7,1.8,N,0,49.6
1,4,0.9,NNE,0,5.5
21,11,3.1,SW,0,3.7
2,4,0,SSW,0,0.1
16,7,6.3,WSW,0,40.1
6,2,3.1,NE,0,5.6
2,12,0.4,SE,0,1.9
15,2,1.3,SE,0,3.5
17,1,1.8,SSE,0,11.7
4,12,1.3,SSW,0,13.4
16,3,4.5,WSW,0,24.6
15,8,6.3,WSW,0,20.4
10,8,7.2,WNW,0,50.6
13,10,2.2,WSW,0,-0.1
22,7,2.7,SW,0,46.3
2,7,5.4,ENE,0,48.7
9,2,0.4,ESE,0,28.3
22,10,3.6,NE,0,26.3
8,1,1.3,E,0,8.7
0,1,2.2,SSW,0,19.7
21,2,1.3,N,0,22.1
8,9,4,NE,0,5.8
18,5,1.8,SW,0,6.1
7,4,0.4,ENE,0,0
11,9,6.3,W,0,32.6
6,5,4.9,W,0,39.6
15,4,2.7,SSW,0,4.7
12,5,6.3,N,0,33.8
15,3,0.9,SSE,0,0.2
5,8,1.3,S,0,43.4
7,4,1.8,ENE,0,36.5
16,4,4.5,NNE,0,0
12,12,3.1,ENE,0,1.9
20,11,3.1,SSW,0,16.4
1,6,0,NE,0,3.3
8,1,3.1,NNE,0,10.2
9,3,1.3,ESE,0,3.5
2,1,0.4,SE,0,47.7
4,5,0.9,SSW,0,5.6
0,1,2.2,SE,0,40.1
12,9,0.9,SE,0,0.1
7,4,3.6,NE,0,0
11,2,2.2,E,0,21.6
9,3,1.3,NE,0,0
1,7,9.4,W,0,48.8
20,10,0.4,SE,0,0.1
23,9,0.9,WSW,0,3.4
6,9,1.3,SW,0,7.8
10,11,4.5,WSW,0,23.7
6,7,1.8,NW,0,50.7
5,1,0.9,NE,0,0
21,11,2.7,SW,0,9.1
5,9,0,---,0,10.1
21,8,0,---,0,15.4
10,10,4,NNW,0,10.9
23,10,5.4,NE,0,40.7
12,11,3.6,N,0,0.2
10,2,1.3,NNE,0,0
22,3,0.4,SSW,0,4.7
17,5,0.9,NE,0,18.9
1,8,0.9,NW,0,11.6
10,7,4.9,NNE,0,2.7
0,10,5.8,NE,0,38.8
14,1,6.3,WSW,0,26.4
3,9,3.6,WSW,0,24.2
11,5,5.8,W,0,40.9
19,10,2.2,SW,0,2.2
0,7,0.4,WSW,0,1.4
9,1,4.9,NNE,0,6.4
10,5,4.9,N,0,23.3
13,7,8,WSW,0,38.7
2,10,2.7,NE,0,14.2
19,7,0,SE,0,13.3
3,8,1.8,E,0,52
10,7,8.5,N,0,47.2
6,12,1.3,NE,0,13.6
14,4,0.9,ESE,0,0
14,7,3.6,WSW,0,19
0,8,6.7,NNE,0,40
12,7,4.9,SSW,0,35.4
14,12,3.6,NNW,0,1.9
15,6,5.8,NE,0,14.1
22,10,0.4,NNW,0,26.3
12,5,5.8,WNW,0,52.8
16,1,2.7,SW,0,0.6
6,1,0,SSW,0,19.5
21,10,0.4,S,0,13.5
13,1,5.4,NW,0,27.5
10,8,0.4,SW,0,0.2
5,2,0,ENE,0,4.2
2,10,0.9,WNW,0,14.8
4,1,3.1,SSW,0,7
20,2,0.9,E,0,10.3
11,3,8,NNE,0,4.9
12,3,4.5,W,0,37.3
3,7,6.7,WSW,0,51.4
3,9,3.1,SW,0,25.3
1,2,2.2,SSW,0,23.9
19,7,2.2,WSW,0,16
19,4,0.9,ESE,0,17.4
14,4,1.3,S,0,0.1
13,2,3.1,NNW,0,0.9
10,8,1.8,E,0,0.1
14,11,5.4,NE,0.2,13.2
5,2,0,SSW,0,0.2
4,7,6.7,NNE,0,23.6
22,5,2.7,NE,0,10.4
7,1,0.9,SE,0,0
17,5,4.5,NE,0,32.4
19,2,1.3,ESE,0,16.6
11,7,0.4,SW,0,0
15,7,1.8,NW,0,23.9
12,7,6.7,WSW,0,33
15,8,5.4,NNW,0,1.7
5,8,3.6,NE,0,24.5
16,2,2.2,SW,0,1.8
13,11,5.4,W,0,9.5
21,10,0,SW,0,8.6
2,12,0.9,E,0,1.2
18,6,0.4,WSW,0,8.8
19,3,0.4,SSW,0,15
12,6,5.8,NE,0,19.7
16,7,7.6,W,0,39.2
20,2,0,E,0,5.6
18,3,1.8,NE,0,25.8
5,10,3.1,SW,0,34.4
7,7,0.9,NE,0,0
10,1,2.2,E,0,18.2
2,3,0.4,S,0,0
9,5,5.8,W,0,52.1
8,4,0.4,SSW,0,1.3
9,5,0.4,NE,0,11.2
19,6,0.9,W,0,9.1
13,7,0.9,ESE,0,0.4
2,5,3.1,NE,0,37.9
12,9,5.4,W,0,30.7
10,12,2.2,E,0,13.5
13,10,1.3,SE,0,0.2
3,5,1.8,WSW,0,7.4
18,4,1.3,SW,0,6.3
6,12,3.1,N,0,7.3
6,3,0.4,ENE,0,0.2
6,4,1.8,NE,0,4.7
2,5,3.6,NE,0,4.9
14,10,3.6,S,0,17.1
12,7,7.6,NE,0,16.6
4,4,2.2,NE,0,4.7
9,7,3.6,SW,0,28
23,8,5.4,NE,0,18.2
8,11,0.9,S,0,0
22,10,2.7,SSW,0,18.8
16,5,7.2,SW,0,38.3
16,7,5.4,W,0,34.2
7,7,3.1,SW,0,23.1
19,4,4.5,NE,0,21.8
2,11,2.7,NNE,0,11.3
15,10,2.7,E,0,10.3
14,1,1.8,ESE,0,7
9,11,0.9,NE,0,0.1
1,8,3.6,NE,0,43.8
20,1,5.4,WSW,0,19.1
12,12,2.2,S,0,5.2
16,5,4.5,W,0,9.2
8,12,3.1,SSW,0,16.7
22,9,1.8,ESE,0,10.2
21,4,0,SSW,0,8.7
9,2,4.9,NNE,0,0
3,11,4,NE,0,46.8
1,6,0.4,SSE,0,5.3
22,7,0,---,0,2
19,10,0.9,WSW,0,0.1
21,4,0,SSW,0,9.4
2,4,0,SSW,0,2.9
16,8,8.5,W,0,50.7
22,5,0,---,0,10.4
7,2,8,W,0,49.5
21,8,4.9,WSW,0,26
8,3,4.5,NNE,0,1.1
2,11,0.4,SSW,0,0.4
0,9,0.4,WSW,0,20.8
4,8,0.9,NE,0,0
3,10,2.7,NE,0,33.7
10,1,1.3,SSE,0,3.7
12,1,3.1,SW,0,18.3
12,8,7.6,NNW,0,40
3,7,0,SW,0,1.5
1,8,2.7,NE,0,18.8
23,9,0.4,S,0,16.3
6,7,4,SW,0,18.7
2,5,0.4,SW,0,11.8
9,8,0,SSE,0,0.6
18,1,4,SW,0,17.3
11,2,4.9,SW,0,17.3
13,8,7.6,NNW,0,40
2,3,1.3,NNE,0,16.2
21,9,0,NE,0,4.4
17,3,5.8,W,0,18.3
15,1,4.5,WSW,0,36.1
19,5,0,WSW,0,0.1
20,10,1.3,SW,0,7.3
7,8,3.6,NE,0,26.4
19,8,3.1,WSW,0,25.4
7,5,0.4,SSW,0,24.6
12,6,0.9,E,0,0
8,7,4.9,NNE,0,32.7
12,5,4.9,SW,0,42.2
23,8,7.2,WSW,0,46.7
10,5,11.2,NE,0,43.9
1,1,3.1,NE,0,5.7
3,10,2.2,NE,0,42.4
4,1,0.4,SE,0,2.6
14,12,1.8,SE,0,11.7
3,9,3.1,SW,0,26.5
18,6,2.7,SW,0,43.6
19,5,2.7,SW,0.2,14.5
10,3,1.3,NE,0,8.7
20,2,4.5,SW,0,42.3
21,2,0.4,SE,0,41.3
11,11,8.9,NNW,0,47.7
22,11,0,SW,0,0.2
1,12,6.7,WSW,0,39.1
23,7,1.8,N,0,38.4
14,6,3.6,SW,0,26.3
11,7,8,W,0,38
10,12,1.8,ENE,0,0
23,8,1.3,NE,0,0.2
9,10,10.7,NE,0,36.4
15,8,3.6,W,0,41.5
21,12,3.6,WSW,0,3.2
9,7,5.4,NE,0,23.3
14,9,7.2,WSW,0,38.1
11,10,4.5,SSW,0,24.5
11,5,6.3,SW,0,38.2
4,6,0,SE,0,0.1
21,11,0.9,SSW,0,22.6
6,8,6.7,WNW,0,26.9
20,6,0,NE,0,7.5
3,2,0.9,NE,0,34.5
4,12,2.2,E,0,29.8
23,12,0.9,NE,0,12.6
21,7,0,SE,0,16
1,6,0.9,SSE,0,4.4
5,3,4,SW,0,27.6
11,7,4.5,SW,0,32.6
3,10,0.9,NE,0,21.8
19,8,7.2,WSW,0.4,50.8
2,3,0,SW,0,3.1
0,12,2.2,NW,0,7
23,7,1.8,NW,0,41.1
5,10,0.4,NNE,0,5.3
11,10,4,WSW,0,15
4,9,0.9,NNE,0,0
14,12,7.6,NW,0,46.6
8,10,1.3,S,0,0
0,8,0.4,WNW,0,1.5
16,8,0.9,ENE,0,0.1
15,2,1.3,ESE,0,17.2
8,8,9.4,W,0,49.5
5,6,1.3,NNE,0,1
13,10,4,SSW,0,21.2
23,2,2.2,SW,0,26.7
23,12,2.2,SSW,0,2.1
15,8,3.1,WSW,0,0.2
15,10,3.6,WSW,0,1.1
11,10,3.1,NNW,0,4.2
6,10,2.2,ENE,0,10.5
